date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team
2020-02-24,20:30,Bundesliga,Matchweek 23,Mon,Home,L,1,2,Union Berlin,2.6,1.1,63.0,47000.0,David Abraham,4-2-3-1,Deniz Aytekin,Match Report,,21.0,3.0,15.3,0.0,0.0,0.0,Eintracht Frankfurt
2020-02-28,18:00,Europa Lg,Round of 32,Fri,Away,D,2,2,at RB Salzburg,1.7,1.4,38.0,29000.0,David Abraham,4-1-4-1,Benoît Bastien,Match Report,Leg 2 of 2; Eint Frankfurt won,12.0,8.0,17.7,0.0,0.0,0.0,Eintracht Frankfurt
2020-03-04,20:45,DFB-Pokal,Quarter-finals,Wed,Home,W,2,0,Werder Bremen,,,49.0,51500.0,David Abraham,4-2-3-1,Felix Zwayer,Match Report,,13.0,2.0,,,1.0,1.0,Eintracht Frankfurt
2020-03-07,15:30,Bundesliga,Matchweek 25,Sat,Away,L,0,4,Leverkusen,0.8,2.4,39.0,30210.0,Makoto Hasebe,4-2-3-1,Felix Brych,Match Report,,9.0,3.0,16.1,0.0,0.0,0.0,Eintracht Frankfurt
2020-03-12,18:55,Europa Lg,Round of 16,Thu,Home,L,0,3,ch Basel,0.8,1.5,63.0,,David Abraham,4-1-4-1,Andreas Ekberg,Match Report,Leg 1 of 2,14.0,4.0,18.4,1.0,0.0,0.0,Eintracht Frankfurt
2020-05-16,18:30,Bundesliga,Matchweek 26,Sat,Home,L,1,3,M'Gladbach,1.2,2.6,52.0,,David Abraham,4-5-1,Felix Zwayer,Match Report,,12.0,4.0,15.2,1.0,0.0,0.0,Eintracht Frankfurt
2020-05-23,18:30,Bundesliga,Matchweek 27,Sat,Away,L,2,5,Bayern Munich,1.2,3.0,35.0,,Gelson Fernandes,4-2-3-1,Marco Fritz,Match Report,,12.0,4.0,15.5,0.0,0.0,0.0,Eintracht Frankfurt
2020-05-26,20:30,Bundesliga,Matchweek 28,Tue,Home,D,3,3,Freiburg,4.6,0.9,63.0,,Makoto Hasebe,3-5-2,Martin Petersen,Match Report,,34.0,16.0,15.2,0.0,0.0,0.0,Eintracht Frankfurt
2020-05-30,15:30,Bundesliga,Matchweek 29,Sat,Away,W,2,1,Wolfsburg,1.9,2.0,47.0,,David Abraham,3-4-1-2,Guido Winkmann,Match Report,,6.0,2.0,16.7,0.0,1.0,1.0,Eintracht Frankfurt
2020-06-03,20:30,Bundesliga,Matchweek 24,Wed,Away,W,3,0,Werder Bremen,1.6,0.7,49.0,,David Abraham,3-4-3,Patrick Ittrich,Match Report,,11.0,4.0,14.3,0.0,0.0,0.0,Eintracht Frankfurt
2020-06-06,15:30,Bundesliga,Matchweek 30,Sat,Home,L,0,2,Mainz 05,0.5,3.0,66.0,,Makoto Hasebe,3-4-1-2,Felix Brych,Match Report,,11.0,0.0,20.9,0.0,0.0,0.0,Eintracht Frankfurt
2020-06-10,20:45,DFB-Pokal,Semi-finals,Wed,Away,L,1,2,Bayern Munich,,,42.0,,David Abraham,3-4-3,Marco Fritz,Match Report,,10.0,1.0,,,0.0,0.0,Eintracht Frankfurt
2020-06-13,15:30,Bundesliga,Matchweek 31,Sat,Away,W,4,1,Hertha BSC,3.0,0.8,60.0,,David Abraham,3-4-3,Robert Hartmann,Match Report,,18.0,7.0,17.8,2.0,0.0,0.0,Eintracht Frankfurt
2020-06-17,18:30,Bundesliga,Matchweek 32,Wed,Home,W,2,1,Schalke 04,2.5,1.4,63.0,,David Abraham,3-5-2,Guido Winkmann,Match Report,,14.0,4.0,16.5,1.0,0.0,0.0,Eintracht Frankfurt
2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Away,D,1,1,Köln,1.4,1.0,62.0,,Sebastian Rode,3-5-2,Christian Dingert,Match Report,,9.0,3.0,12.4,0.0,0.0,0.0,Eintracht Frankfurt
2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,3,2,Paderborn 07,2.2,1.3,61.0,,David Abraham,3-4-1-2,Benjamin Brand,Match Report,,13.0,4.0,16.1,0.0,0.0,0.0,Eintracht Frankfurt
2020-08-06,21:00,Europa Lg,Round of 16,Thu,Away,L,0,1,ch Basel,1.0,2.7,66.0,,David Abraham,3-4-1-2,Antonio Matéu Lahoz,Match Report,Leg 2 of 2; Basel won,19.0,1.0,19.3,2.0,0.0,0.0,Eintracht Frankfurt
2019-08-11,15:30,DFB-Pokal,First round,Sun,Away,W,5,1,Eichstätt,,,75.0,7030.0,Vedad Ibišević,3-4-1-2,Timo Gerach,Match Report,,12.0,5.0,,,0.0,0.0,Hertha BSC
2019-08-16,20:30,Bundesliga,Matchweek 1,Fri,Away,D,2,2,Bayern Munich,1.1,2.5,30.0,75000.0,Vedad Ibišević,3-4-1-2,Harm Osmers,Match Report,,6.0,3.0,18.9,1.0,0.0,0.0,Hertha BSC
2019-08-25,18:00,Bundesliga,Matchweek 2,Sun,Home,L,0,3,Wolfsburg,0.9,1.3,56.0,42738.0,Vedad Ibišević,4-3-3,Guido Winkmann,Match Report,,9.0,2.0,12.7,0.0,0.0,0.0,Hertha BSC
2019-08-31,15:30,Bundesliga,Matchweek 3,Sat,Away,L,0,3,Schalke 04,0.8,1.3,43.0,58875.0,Vedad Ibišević,4-2-3-1,Tobias Stieler,Match Report,,10.0,3.0,17.4,1.0,0.0,0.0,Hertha BSC
2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Away,L,1,2,Mainz 05,2.2,1.2,48.0,22798.0,Niklas Stark,3-4-1-2,Marco Fritz,Match Report,,16.0,8.0,16.0,2.0,0.0,0.0,Hertha BSC
2019-09-21,15:30,Bundesliga,Matchweek 5,Sat,Home,W,2,1,Paderborn 07,1.2,1.9,39.0,43588.0,Niklas Stark,4-2-3-1,Frank Willenborg,Match Report,,6.0,4.0,11.8,0.0,0.0,0.0,Hertha BSC
2019-09-29,18:00,Bundesliga,Matchweek 6,Sun,Away,W,4,0,Köln,1.8,0.8,46.0,49700.0,Niklas Stark,4-2-3-1,Sören Storks,Match Report,,10.0,6.0,15.4,0.0,0.0,0.0,Hertha BSC
2019-10-04,20:30,Bundesliga,Matchweek 7,Fri,Home,W,3,1,Düsseldorf,2.0,1.3,52.0,37128.0,Vedad Ibišević,4-2-3-1,Martin Petersen,Match Report,,17.0,3.0,15.2,0.0,0.0,0.0,Hertha BSC
2019-10-19,15:30,Bundesliga,Matchweek 8,Sat,Away,D,1,1,Werder Bremen,0.5,0.9,46.0,41447.0,Vedad Ibišević,4-2-3-1,Felix Brych,Match Report,,12.0,2.0,19.4,0.0,0.0,0.0,Hertha BSC
2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Home,L,2,3,Hoffenheim,2.5,2.2,43.0,44702.0,Vedad Ibišević,4-2-3-1,Markus Schmidt,Match Report,,13.0,4.0,18.8,0.0,0.0,0.0,Hertha BSC
2019-10-30,20:45,DFB-Pokal,Second round,Wed,Home,D,3 (5),3 (4),Dresden,,,63.0,70429.0,Niklas Stark,4-3-3,Tobias Stieler,Match Report,Hertha BSC won on penalty kicks following extra time,28.0,12.0,,,1.0,1.0,Hertha BSC
2019-11-02,18:30,Bundesliga,Matchweek 10,Sat,Away,L,0,1,Union Berlin,0.4,1.6,46.0,22012.0,Vedad Ibišević,4-2-3-1,Deniz Aytekin,Match Report,,7.0,3.0,20.0,1.0,0.0,0.0,Hertha BSC
2019-11-09,15:30,Bundesliga,Matchweek 11,Sat,Home,L,2,4,RB Leipzig,0.6,2.0,39.0,48532.0,Niklas Stark,3-4-3,Sören Storks,Match Report,,7.0,3.0,24.4,0.0,0.0,0.0,Hertha BSC
2019-11-24,15:30,Bundesliga,Matchweek 12,Sun,Away,L,0,4,Augsburg,0.5,1.9,48.0,29233.0,Niklas Stark,4-4-1-1,Sascha Stegemann,Match Report,,5.0,1.0,16.4,0.0,0.0,0.0,Hertha BSC
2019-11-30,15:30,Bundesliga,Matchweek 13,Sat,Home,L,1,2,Dortmund,1.0,1.2,49.0,74667.0,Niklas Stark,3-4-1-2,Sven Jablonski,Match Report,,13.0,3.0,16.4,1.0,0.0,0.0,Hertha BSC
2019-12-06,20:30,Bundesliga,Matchweek 14,Fri,Away,D,2,2,Eint Frankfurt,1.3,2.2,37.0,50000.0,Niklas Stark,3-4-1-2,Christian Dingert,Match Report,,9.0,3.0,18.5,0.0,0.0,0.0,Hertha BSC
2019-12-14,15:30,Bundesliga,Matchweek 15,Sat,Home,W,1,0,Freiburg,1.0,0.9,38.0,37343.0,Vedad Ibišević,4-4-2,Frank Willenborg,Match Report,,16.0,4.0,21.7,1.0,0.0,0.0,Hertha BSC
2019-12-18,18:30,Bundesliga,Matchweek 16,Wed,Away,W,1,0,Leverkusen,1.5,1.0,29.0,24472.0,Marvin Plattenhardt,4-1-4-1,Bastian Dankert,Match Report,,10.0,5.0,16.2,1.0,0.0,0.0,Hertha BSC
2019-12-21,18:30,Bundesliga,Matchweek 17,Sat,Home,D,0,0,M'Gladbach,0.9,1.0,41.0,50208.0,Marvin Plattenhardt,4-1-4-1,Harm Osmers,Match Report,,7.0,0.0,19.0,2.0,0.0,0.0,Hertha BSC
2020-01-19,15:30,Bundesliga,Matchweek 18,Sun,Home,L,0,4,Bayern Munich,1.0,3.3,33.0,74667.0,Marvin Plattenhardt,4-1-4-1,Tobias Stieler,Match Report,,7.0,1.0,12.7,0.0,0.0,0.0,Hertha BSC
2020-01-25,15:30,Bundesliga,Matchweek 19,Sat,Away,W,2,1,Wolfsburg,1.7,1.4,41.0,24894.0,Niklas Stark,4-1-4-1,Markus Schmidt,Match Report,,9.0,4.0,17.2,0.0,0.0,0.0,Hertha BSC
2020-01-31,20:30,Bundesliga,Matchweek 20,Fri,Home,D,0,0,Schalke 04,0.5,1.1,42.0,47863.0,Per Ciljan Skjelbred,4-1-4-1,Sascha Stegemann,Match Report,,9.0,0.0,17.2,0.0,0.0,0.0,Hertha BSC
2020-02-04,20:45,DFB-Pokal,Round of 16,Tue,Away,L,2,3,Schalke 04,,,45.0,53525.0,Niklas Stark,3-5-2,Harm Osmers,Match Report,Required Extra Time,15.0,7.0,,,0.0,0.0,Hertha BSC
2020-02-08,15:30,Bundesliga,Matchweek 21,Sat,Home,L,1,3,Mainz 05,0.7,2.8,68.0,35049.0,Niklas Stark,3-5-2,Martin Petersen,Match Report,,13.0,3.0,17.1,0.0,0.0,0.0,Hertha BSC
2020-02-15,15:30,Bundesliga,Matchweek 22,Sat,Away,W,2,1,Paderborn 07,1.9,1.2,46.0,14687.0,Niklas Stark,3-1-4-2,Bibiana Steinhaus,Match Report,,16.0,6.0,15.9,0.0,0.0,0.0,Hertha BSC
2020-02-22,15:30,Bundesliga,Matchweek 23,Sat,Home,L,0,5,Köln,0.6,2.4,61.0,46207.0,Niklas Stark,3-1-4-2,Daniel Schlager,Match Report,,9.0,1.0,18.7,0.0,0.0,0.0,Hertha BSC
2020-02-28,20:30,Bundesliga,Matchweek 24,Fri,Away,D,3,3,Düsseldorf,2.7,1.4,50.0,31632.0,Per Ciljan Skjelbred,4-4-2,Tobias Stieler,Match Report,,14.0,6.0,18.2,0.0,1.0,1.0,Hertha BSC
2020-03-07,15:30,Bundesliga,Matchweek 25,Sat,Home,D,2,2,Werder Bremen,1.0,1.1,49.0,58028.0,Niklas Stark,4-4-2,Guido Winkmann,Match Report,,19.0,5.0,20.5,0.0,0.0,0.0,Hertha BSC
2020-05-16,15:30,Bundesliga,Matchweek 26,Sat,Away,W,3,0,Hoffenheim,1.4,2.6,49.0,,Vedad Ibišević,4-2-3-1,Christian Dingert,Match Report,,13.0,6.0,15.3,0.0,0.0,0.0,Hertha BSC
2020-05-22,20:30,Bundesliga,Matchweek 27,Fri,Home,W,4,0,Union Berlin,1.9,0.3,55.0,,Vedad Ibišević,4-2-3-1,Harm Osmers,Match Report,,15.0,7.0,19.5,1.0,0.0,0.0,Hertha BSC
2020-05-27,18:30,Bundesliga,Matchweek 28,Wed,Away,D,2,2,RB Leipzig,1.5,0.6,43.0,,Vedad Ibišević,4-2-3-1,Bastian Dankert,Match Report,,11.0,2.0,21.4,0.0,1.0,1.0,Hertha BSC
2020-05-30,15:30,Bundesliga,Matchweek 29,Sat,Home,W,2,0,Augsburg,2.1,1.1,51.0,,Vedad Ibišević,4-2-3-1,Sven Jablonski,Match Report,,11.0,5.0,13.9,0.0,0.0,0.0,Hertha BSC
2020-06-06,18:30,Bundesliga,Matchweek 30,Sat,Away,L,0,1,Dortmund,0.2,1.8,37.0,,Vedad Ibišević,4-2-3-1,Harm Osmers,Match Report,,4.0,1.0,24.2,0.0,0.0,0.0,Hertha BSC
2020-06-13,15:30,Bundesliga,Matchweek 31,Sat,Home,L,1,4,Eint Frankfurt,0.8,3.0,40.0,,Vedad Ibišević,4-3-1-2,Robert Hartmann,Match Report,,5.0,4.0,23.8,1.0,0.0,0.0,Hertha BSC
2020-06-16,20:30,Bundesliga,Matchweek 32,Tue,Away,L,1,2,Freiburg,1.7,1.6,50.0,,Vedad Ibišević,4-4-1-1,Tobias Stieler,Match Report,,10.0,4.0,18.8,0.0,1.0,1.0,Hertha BSC
2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Home,W,2,0,Leverkusen,2.4,0.9,32.0,,Niklas Stark,4-1-4-1,Felix Brych,Match Report,,14.0,5.0,19.3,0.0,0.0,0.0,Hertha BSC
2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,2,M'Gladbach,0.9,2.7,44.0,,Niklas Stark,4-2-3-1,Deniz Aytekin,Match Report,,5.0,2.0,11.7,0.0,0.0,0.0,Hertha BSC
2019-08-11,15:30,DFB-Pokal,First round,Sun,Away,W,6,0,Halberstadt,,,56.0,6000.0,Christopher Trimmel,4-4-2,Tobias Reichel,Match Report,,24.0,12.0,,,0.0,0.0,Union Berlin
2019-08-18,18:00,Bundesliga,Matchweek 1,Sun,Home,L,0,4,RB Leipzig,1.0,3.4,36.0,22467.0,Christopher Trimmel,4-2-3-1,Markus Schmidt,Match Report,,13.0,2.0,20.1,1.0,0.0,0.0,Union Berlin
2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Away,D,1,1,Augsburg,1.1,1.5,46.0,27703.0,Christopher Trimmel,4-4-2,Robert Schröder,Match Report,,11.0,2.0,19.6,0.0,0.0,0.0,Union Berlin
2019-08-31,18:30,Bundesliga,Matchweek 3,Sat,Home,W,3,1,Dortmund,1.4,1.7,27.0,22012.0,Christopher Trimmel,4-4-2,Felix Brych,Match Report,,15.0,7.0,17.6,0.0,0.0,0.0,Union Berlin
2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Home,L,1,2,Werder Bremen,1.7,2.2,47.0,22012.0,Christopher Trimmel,4-4-2,Tobias Welz,Match Report,,12.0,4.0,13.4,0.0,1.0,1.0,Union Berlin
2019-09-21,15:30,Bundesliga,Matchweek 5,Sat,Away,L,0,2,Leverkusen,0.2,1.4,33.0,27430.0,Christopher Trimmel,4-4-2,Robert Hartmann,Match Report,,4.0,0.0,19.7,0.0,0.0,0.0,Union Berlin
2019-09-27,20:30,Bundesliga,Matchweek 6,Fri,Home,L,1,2,Eint Frankfurt,0.9,2.0,53.0,22012.0,Christopher Trimmel,4-2-3-1,Sascha Stegemann,Match Report,,11.0,5.0,18.2,0.0,0.0,0.0,Union Berlin
2019-10-06,15:30,Bundesliga,Matchweek 7,Sun,Away,L,0,1,Wolfsburg,0.7,1.8,48.0,27012.0,Christopher Trimmel,3-4-3,Bastian Dankert,Match Report,,14.0,3.0,21.0,1.0,0.0,0.0,Union Berlin
2019-10-19,15:30,Bundesliga,Matchweek 8,Sat,Home,W,2,0,Freiburg,1.5,0.7,40.0,22012.0,Christopher Trimmel,3-4-3,Benjamin Cortus,Match Report,,16.0,5.0,19.8,0.0,0.0,0.0,Union Berlin
2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Away,L,1,2,Bayern Munich,1.7,2.7,35.0,75000.0,Christopher Trimmel,4-2-3-1,Marco Fritz,Match Report,,4.0,2.0,27.8,0.0,1.0,2.0,Union Berlin
2019-10-29,18:30,DFB-Pokal,Second round,Tue,Away,W,3,1,Freiburg,,,39.0,24000.0,Marvin Friedrich,3-4-3,Robert Kampka,Match Report,,16.0,7.0,,,0.0,0.0,Union Berlin
2019-11-02,18:30,Bundesliga,Matchweek 10,Sat,Home,W,1,0,Hertha BSC,1.6,0.4,54.0,22012.0,Christopher Trimmel,3-4-3,Deniz Aytekin,Match Report,,13.0,5.0,24.2,0.0,1.0,1.0,Union Berlin
2019-11-09,15:30,Bundesliga,Matchweek 11,Sat,Away,W,3,2,Mainz 05,1.1,2.3,44.0,24349.0,Christopher Trimmel,3-4-1-2,Harm Osmers,Match Report,,14.0,4.0,19.2,0.0,0.0,0.0,Union Berlin
2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Home,W,2,0,M'Gladbach,1.8,1.2,37.0,22012.0,Christopher Trimmel,3-4-1-2,Felix Brych,Match Report,,11.0,6.0,14.8,0.0,0.0,0.0,Union Berlin
2019-11-29,20:30,Bundesliga,Matchweek 13,Fri,Away,L,1,2,Schalke 04,1.6,1.5,44.0,61837.0,Christopher Trimmel,3-4-3,Daniel Schlager,Match Report,,16.0,6.0,18.8,0.0,1.0,1.0,Union Berlin
2019-12-08,15:30,Bundesliga,Matchweek 14,Sun,Home,W,2,0,Köln,1.9,1.2,55.0,22012.0,Christopher Trimmel,3-4-3,Patrick Ittrich,Match Report,,12.0,5.0,14.9,0.0,0.0,0.0,Union Berlin
2019-12-14,15:30,Bundesliga,Matchweek 15,Sat,Away,D,1,1,Paderborn 07,1.9,1.4,44.0,14414.0,Christopher Trimmel,3-4-3,Sven Jablonski,Match Report,,16.0,2.0,14.4,0.0,0.0,0.0,Union Berlin
2019-12-17,20:30,Bundesliga,Matchweek 16,Tue,Home,L,0,2,Hoffenheim,1.5,0.8,49.0,20350.0,Christopher Trimmel,3-4-1-2,Sören Storks,Match Report,,16.0,2.0,16.9,0.0,0.0,0.0,Union Berlin
2019-12-22,15:30,Bundesliga,Matchweek 17,Sun,Away,L,1,2,Düsseldorf,2.2,1.3,52.0,45490.0,Christopher Trimmel,3-4-3,Benjamin Cortus,Match Report,,17.0,5.0,18.7,0.0,0.0,0.0,Union Berlin
2020-01-18,18:30,Bundesliga,Matchweek 18,Sat,Away,L,1,3,RB Leipzig,0.9,1.7,35.0,42146.0,Marvin Friedrich,3-4-3,Bastian Dankert,Match Report,,14.0,4.0,18.9,0.0,0.0,0.0,Union Berlin
2020-01-25,15:30,Bundesliga,Matchweek 19,Sat,Home,W,2,0,Augsburg,0.8,1.6,45.0,22012.0,Christopher Trimmel,3-4-1-2,Bibiana Steinhaus,Match Report,,12.0,3.0,17.6,0.0,0.0,0.0,Union Berlin
2020-02-01,15:30,Bundesliga,Matchweek 20,Sat,Away,L,0,5,Dortmund,0.4,2.9,34.0,81365.0,Christopher Trimmel,3-4-3,Benjamin Cortus,Match Report,,5.0,0.0,21.8,0.0,0.0,0.0,Union Berlin
2020-02-05,18:30,DFB-Pokal,Round of 16,Wed,Away,W,1,0,Verl,,,51.0,5135.0,Christopher Trimmel,3-4-3,Sven Jablonski,Match Report,,12.0,5.0,,,0.0,0.0,Union Berlin
2020-02-08,15:30,Bundesliga,Matchweek 21,Sat,Away,W,2,0,Werder Bremen,2.3,1.0,30.0,42100.0,Christopher Trimmel,3-4-3,Daniel Schlager,Match Report,,11.0,5.0,12.6,0.0,0.0,0.0,Union Berlin
2020-02-15,15:30,Bundesliga,Matchweek 22,Sat,Home,L,2,3,Leverkusen,2.0,1.7,40.0,22012.0,Christopher Trimmel,3-4-3,Harm Osmers,Match Report,,21.0,7.0,15.8,0.0,0.0,0.0,Union Berlin
2020-02-24,20:30,Bundesliga,Matchweek 23,Mon,Away,W,2,1,Eint Frankfurt,1.1,2.6,37.0,47000.0,Marvin Friedrich,3-4-3,Deniz Aytekin,Match Report,,11.0,7.0,14.3,0.0,0.0,0.0,Union Berlin
2020-03-01,13:30,Bundesliga,Matchweek 24,Sun,Home,D,2,2,Wolfsburg,0.7,1.9,40.0,22012.0,Christopher Trimmel,3-4-3,Bastian Dankert,Match Report,,6.0,3.0,13.2,0.0,0.0,0.0,Union Berlin
2020-03-04,18:30,DFB-Pokal,Quarter-finals,Wed,Away,L,1,3,Leverkusen,,,34.0,18453.0,Marvin Friedrich,3-4-3,Benjamin Cortus,Match Report,,6.0,3.0,,,0.0,0.0,Union Berlin
2020-03-07,15:30,Bundesliga,Matchweek 25,Sat,Away,L,1,3,Freiburg,0.7,1.4,48.0,24000.0,Christopher Trimmel,3-4-3,Marco Fritz,Match Report,,14.0,4.0,22.0,1.0,0.0,0.0,Union Berlin
2020-05-17,18:00,Bundesliga,Matchweek 26,Sun,Home,L,0,2,Bayern Munich,0.6,1.5,33.0,,Christopher Trimmel,3-4-3,Bastian Dankert,Match Report,,9.0,2.0,18.5,0.0,0.0,0.0,Union Berlin
2020-05-22,20:30,Bundesliga,Matchweek 27,Fri,Away,L,0,4,Hertha BSC,0.3,1.9,45.0,,Christopher Trimmel,3-4-3,Harm Osmers,Match Report,,7.0,0.0,21.7,1.0,0.0,0.0,Union Berlin
2020-05-27,20:30,Bundesliga,Matchweek 28,Wed,Home,D,1,1,Mainz 05,0.5,0.6,40.0,,Christopher Trimmel,3-4-3,Robert Schröder,Match Report,,9.0,3.0,20.0,1.0,0.0,0.0,Union Berlin
2020-05-31,15:30,Bundesliga,Matchweek 29,Sun,Away,L,1,4,M'Gladbach,1.0,2.2,43.0,,Christopher Trimmel,3-4-3,Frank Willenborg,Match Report,,12.0,5.0,19.1,0.0,0.0,0.0,Union Berlin
2020-06-07,15:30,Bundesliga,Matchweek 30,Sun,Home,D,1,1,Schalke 04,2.6,0.2,47.0,,Christopher Trimmel,3-4-1-2,Tobias Stieler,Match Report,,12.0,5.0,12.1,0.0,0.0,0.0,Union Berlin
2020-06-13,15:30,Bundesliga,Matchweek 31,Sat,Away,W,2,1,Köln,0.5,1.3,39.0,,Christopher Trimmel,4-1-4-1,Martin Petersen,Match Report,,6.0,4.0,13.5,1.0,0.0,0.0,Union Berlin
2020-06-16,20:30,Bundesliga,Matchweek 32,Tue,Home,W,1,0,Paderborn 07,1.4,0.5,42.0,,Christopher Trimmel,4-1-4-1,Bibiana Steinhaus,Match Report,,15.0,6.0,17.1,0.0,0.0,0.0,Union Berlin
2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Away,L,0,4,Hoffenheim,0.5,2.3,41.0,,Christopher Trimmel,3-4-1-2,Robert Hartmann,Match Report,,7.0,2.0,18.6,1.0,0.0,0.0,Union Berlin
2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,3,0,Düsseldorf,1.5,1.2,43.0,,Christopher Trimmel,4-1-4-1,Harm Osmers,Match Report,,11.0,5.0,24.7,0.0,0.0,0.0,Union Berlin
2019-08-10,15:30,DFB-Pokal,First round,Sat,Away,W,5,0,Drochtersen/A,,,72.0,8000.0,Alexander Nübel,4-1-4-1,Michael Bacher,Match Report,,24.0,10.0,,,1.0,1.0,Schalke 04
2019-08-17,18:30,Bundesliga,Matchweek 1,Sat,Away,D,0,0,M'Gladbach,0.8,1.5,40.0,54022.0,Alexander Nübel,4-2-3-1,Felix Brych,Match Report,,8.0,1.0,16.8,0.0,0.0,0.0,Schalke 04
2019-08-24,18:30,Bundesliga,Matchweek 2,Sat,Home,L,0,3,Bayern Munich,0.8,1.5,34.0,62271.0,Alexander Nübel,4-3-3,Marco Fritz,Match Report,,11.0,2.0,17.0,1.0,0.0,0.0,Schalke 04
2019-08-31,15:30,Bundesliga,Matchweek 3,Sat,Home,W,3,0,Hertha BSC,1.3,0.8,57.0,58875.0,Alexander Nübel,4-2-3-1,Tobias Stieler,Match Report,,9.0,2.0,21.6,0.0,0.0,0.0,Schalke 04
2019-09-15,18:00,Bundesliga,Matchweek 4,Sun,Away,W,5,1,Paderborn 07,2.2,0.9,54.0,15000.0,Alexander Nübel,4-4-2,Robert Schröder,Match Report,,17.0,11.0,16.4,1.0,0.0,0.0,Schalke 04
2019-09-20,20:30,Bundesliga,Matchweek 5,Fri,Home,W,2,1,Mainz 05,1.0,0.8,52.0,58687.0,Alexander Nübel,4-2-3-1,Daniel Schlager,Match Report,,18.0,6.0,19.6,0.0,0.0,0.0,Schalke 04
2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Away,W,3,1,RB Leipzig,3.2,1.3,35.0,42146.0,Alexander Nübel,4-4-2,Manuel Gräfe,Match Report,,12.0,7.0,14.1,0.0,1.0,1.0,Schalke 04
2019-10-05,18:30,Bundesliga,Matchweek 7,Sat,Home,D,1,1,Köln,1.6,0.9,55.0,61883.0,Alexander Nübel,4-1-2-1-2◆,Tobias Welz,Match Report,,15.0,3.0,19.3,0.0,0.0,0.0,Schalke 04
2019-10-20,18:00,Bundesliga,Matchweek 8,Sun,Away,L,0,2,Hoffenheim,0.8,0.9,58.0,29477.0,Alexander Nübel,4-1-3-2,Robert Hartmann,Match Report,,11.0,1.0,17.6,1.0,0.0,0.0,Schalke 04
2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Home,D,0,0,Dortmund,1.1,0.3,44.0,61873.0,Alexander Nübel,4-1-3-2,Felix Brych,Match Report,,14.0,2.0,18.8,0.0,0.0,0.0,Schalke 04
2019-10-29,20:45,DFB-Pokal,Second round,Tue,Away,W,3,2,Arminia,,,65.0,26203.0,Alexander Nübel,3-1-4-2,Manuel Gräfe,Match Report,,18.0,8.0,,,0.0,0.0,Schalke 04
2019-11-03,18:00,Bundesliga,Matchweek 10,Sun,Away,W,3,2,Augsburg,0.5,1.6,66.0,30361.0,Alexander Nübel,4-1-2-1-2◆,Patrick Ittrich,Match Report,,10.0,3.0,17.0,0.0,0.0,0.0,Schalke 04
2019-11-09,15:30,Bundesliga,Matchweek 11,Sat,Home,D,3,3,Düsseldorf,1.3,2.1,57.0,61831.0,Alexander Nübel,4-2-3-1,Robert Hartmann,Match Report,,12.0,4.0,16.0,0.0,0.0,0.0,Schalke 04
2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Away,W,2,1,Werder Bremen,0.7,2.0,50.0,42100.0,Alexander Nübel,4-2-3-1,Benjamin Cortus,Match Report,,11.0,5.0,22.1,1.0,0.0,0.0,Schalke 04
2019-11-29,20:30,Bundesliga,Matchweek 13,Fri,Home,W,2,1,Union Berlin,1.5,1.6,56.0,61837.0,Alexander Nübel,4-2-3-1,Daniel Schlager,Match Report,,17.0,8.0,16.8,2.0,0.0,0.0,Schalke 04
2019-12-07,18:30,Bundesliga,Matchweek 14,Sat,Away,L,1,2,Leverkusen,1.1,2.8,44.0,30210.0,Alexander Nübel,4-1-3-2,Harm Osmers,Match Report,,5.0,3.0,14.0,0.0,0.0,0.0,Schalke 04
2019-12-15,18:00,Bundesliga,Matchweek 15,Sun,Home,W,1,0,Eint Frankfurt,1.0,0.9,49.0,60811.0,Alexander Nübel,4-2-3-1,Felix Zwayer,Match Report,,11.0,5.0,21.1,0.0,0.0,0.0,Schalke 04
2019-12-18,20:30,Bundesliga,Matchweek 16,Wed,Away,D,1,1,Wolfsburg,1.6,3.0,46.0,24651.0,Omar Mascarell,4-1-2-1-2◆,Martin Petersen,Match Report,,8.0,2.0,14.1,0.0,0.0,0.0,Schalke 04
2019-12-21,15:30,Bundesliga,Matchweek 17,Sat,Home,D,2,2,Freiburg,2.0,3.0,58.0,61867.0,Omar Mascarell,4-2-3-1,Felix Brych,Match Report,,20.0,6.0,22.9,1.0,0.0,0.0,Schalke 04
