date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sota,saves,cs,pka,pksv,totdist,live,dead,att,touches,succ,team
2021-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,W,1,0,Freiburg,1.4,0.8,35.0,,Christopher Trimmel,3-5-2,Sören Storks,Match Report,,15.0,4.0,17.1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5134.0,296.0,37.0,333.0,441.0,8.0,Union Berlin
2021-02-28,13:30,Bundesliga,Matchweek 23,Sun,Home,D,1,1,Hoffenheim,1.0,1.3,46.0,,Christopher Trimmel,3-1-4-2,Tobias Stieler,Match Report,,4.0,0.0,20.5,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,7811.0,464.0,41.0,514.0,617.0,2.0,Union Berlin
2021-03-07,18:00,Bundesliga,Matchweek 24,Sun,Away,D,0,0,Arminia,1.4,0.4,59.0,,Christopher Trimmel,4-4-2,Harm Osmers,Match Report,,8.0,3.0,14.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,10891.0,654.0,32.0,693.0,803.0,6.0,Union Berlin
2021-03-13,15:30,Bundesliga,Matchweek 25,Sat,Home,W,2,1,Köln,2.5,1.3,42.0,,Christopher Trimmel,3-5-2,Deniz Aytekin,Match Report,,13.0,5.0,12.3,0.0,1.0,1.0,5.0,4.0,0.0,1.0,0.0,6181.0,391.0,56.0,449.0,550.0,4.0,Union Berlin
2021-03-20,15:30,Bundesliga,Matchweek 26,Sat,Away,L,2,5,Eint Frankfurt,2.7,2.3,47.0,,Christopher Trimmel,3-5-2,Markus Schmidt,Match Report,,25.0,6.0,14.4,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,7138.0,441.0,54.0,497.0,590.0,8.0,Union Berlin
2021-04-04,18:00,Bundesliga,Matchweek 27,Sun,Home,D,1,1,Hertha BSC,0.9,0.9,59.0,,Christopher Trimmel,3-4-1-2,Sascha Stegemann,Match Report,,13.0,3.0,18.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7574.0,544.0,52.0,598.0,684.0,7.0,Union Berlin
2021-04-10,15:30,Bundesliga,Matchweek 28,Sat,Away,D,1,1,Bayern Munich,1.3,0.8,41.0,,Christopher Trimmel,4-2-3-1,Tobias Stieler,Match Report,,7.0,2.0,13.2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6351.0,403.0,46.0,452.0,570.0,6.0,Union Berlin
2021-04-17,15:30,Bundesliga,Matchweek 29,Sat,Home,W,2,1,Stuttgart,1.4,1.0,44.0,,Christopher Trimmel,3-1-4-2,Benjamin Cortus,Match Report,,9.0,4.0,12.6,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6579.0,419.0,48.0,469.0,572.0,4.0,Union Berlin
2021-04-21,20:30,Bundesliga,Matchweek 30,Wed,Away,L,0,2,Dortmund,0.3,4.8,48.0,,Christopher Trimmel,4-2-3-1,Daniel Schlager,Match Report,,5.0,1.0,21.4,1.0,0.0,0.0,10.0,7.0,0.0,0.0,1.0,7569.0,451.0,46.0,500.0,576.0,4.0,Union Berlin
2021-04-24,15:30,Bundesliga,Matchweek 31,Sat,Home,W,3,1,Werder Bremen,1.6,0.4,55.0,,Marvin Friedrich,3-5-2,Patrick Ittrich,Match Report,,16.0,6.0,16.1,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,7433.0,488.0,63.0,556.0,664.0,2.0,Union Berlin
2021-05-08,15:30,Bundesliga,Matchweek 32,Sat,Away,L,0,3,Wolfsburg,0.7,1.7,40.0,,Christopher Trimmel,3-1-4-2,Sven Jablonski,Match Report,,9.0,1.0,17.4,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,5715.0,357.0,47.0,405.0,505.0,5.0,Union Berlin
2021-05-15,15:30,Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,1.3,1.5,51.0,,Christopher Trimmel,3-5-2,Patrick Ittrich,Match Report,,13.0,6.0,16.8,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,8126.0,527.0,39.0,568.0,655.0,9.0,Union Berlin
2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Home,W,2,1,RB Leipzig,1.1,2.6,39.0,2000.0,Christopher Trimmel,3-5-2,Guido Winkmann,Match Report,,10.0,4.0,19.6,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,4981.0,336.0,59.0,398.0,526.0,6.0,Union Berlin
2020-09-12,15:30,DFB-Pokal,First round,Sat,Away,W,8,0,Oberneuland,,,81.0,300.0,Lars Stindl,4-2-3-1,Sascha Stegemann,Match Report,,40.0,14.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,Monchengladbach
2020-09-19,18:30,Bundesliga,Matchweek 1,Sat,Away,L,0,3,Dortmund,0.6,1.8,52.0,9300.0,Lars Stindl,3-4-3,Felix Brych,Match Report,,8.0,2.0,19.7,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,9339.0,574.0,43.0,619.0,702.0,5.0,Monchengladbach
2020-09-26,15:30,Bundesliga,Matchweek 2,Sat,Home,D,1,1,Union Berlin,1.8,0.8,63.0,10383.0,Lars Stindl,4-2-3-1,Tobias Stieler,Match Report,,14.0,6.0,15.4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9475.0,623.0,61.0,688.0,788.0,11.0,Monchengladbach
2020-10-03,15:30,Bundesliga,Matchweek 3,Sat,Away,W,3,1,Köln,2.1,0.6,59.0,300.0,Lars Stindl,4-2-3-1,Marco Fritz,Match Report,,14.0,9.0,18.7,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,9451.0,593.0,55.0,650.0,763.0,7.0,Monchengladbach
2020-10-17,20:30,Bundesliga,Matchweek 4,Sat,Home,D,1,1,Wolfsburg,1.9,1.4,47.0,300.0,Lars Stindl,4-2-3-1,Daniel Schlager,Match Report,,12.0,1.0,18.9,1.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,5940.0,410.0,44.0,456.0,600.0,6.0,Monchengladbach
2020-10-21,21:00,Champions Lg,Group stage,Wed,Away,D,2,2,it Inter,1.4,2.8,43.0,1000.0,Yann Sommer,4-2-3-1,Björn Kuipers,Match Report,,5.0,1.0,16.5,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,5900.0,385.0,54.0,439.0,560.0,13.0,Monchengladbach
2020-10-24,15:30,Bundesliga,Matchweek 5,Sat,Away,W,3,2,Mainz 05,3.0,1.9,60.0,100.0,Lars Stindl,3-5-2,Frank Willenborg,Match Report,,20.0,10.0,15.2,0.0,1.0,1.0,7.0,5.0,0.0,0.0,0.0,8991.0,600.0,59.0,661.0,778.0,14.0,Monchengladbach
2020-10-27,21:00,Champions Lg,Group stage,Tue,Home,D,2,2,es Real Madrid,1.6,2.6,35.0,,Lars Stindl,4-2-3-1,Orel Grinfeeld,Match Report,,9.0,5.0,16.9,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,5584.0,403.0,30.0,435.0,546.0,14.0,Monchengladbach
2020-10-31,18:30,Bundesliga,Matchweek 6,Sat,Home,W,1,0,RB Leipzig,0.4,0.8,49.0,,Yann Sommer,4-2-3-1,Daniel Siebert,Match Report,,5.0,3.0,14.3,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,7772.0,496.0,54.0,555.0,651.0,17.0,Monchengladbach
2020-11-03,19:55,Champions Lg,Group stage,Tue,Away,W,6,0,ua Shakhtar,2.3,0.4,47.0,,Lars Stindl,4-2-3-1,Serdar Gözübüyük,Match Report,,20.0,10.0,15.3,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7590.0,510.0,34.0,548.0,625.0,4.0,Monchengladbach
2020-11-08,18:00,Bundesliga,Matchweek 7,Sun,Away,L,3,4,Leverkusen,2.7,1.3,41.0,,Lars Stindl,4-2-3-1,Harm Osmers,Match Report,,14.0,5.0,17.4,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5454.0,412.0,49.0,462.0,591.0,12.0,Monchengladbach
2020-11-21,15:30,Bundesliga,Matchweek 8,Sat,Home,D,1,1,Augsburg,2.1,0.8,52.0,,Lars Stindl,4-2-3-1,Markus Schmidt,Match Report,,14.0,6.0,15.9,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,8488.0,545.0,39.0,591.0,700.0,5.0,Monchengladbach
2020-11-25,18:55,Champions Lg,Group stage,Wed,Home,W,4,0,ua Shakhtar,3.2,0.7,47.0,,Lars Stindl,4-2-3-1,Cüneyt Çakιr,Match Report,,13.0,5.0,17.8,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,7000.0,483.0,49.0,533.0,636.0,12.0,Monchengladbach
2020-11-28,18:30,Bundesliga,Matchweek 9,Sat,Home,W,4,1,Schalke 04,3.0,0.9,56.0,,Yann Sommer,4-2-3-1,Manuel Gräfe,Match Report,,18.0,9.0,12.4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8277.0,540.0,43.0,584.0,705.0,14.0,Monchengladbach
2020-12-01,21:00,Champions Lg,Group stage,Tue,Home,L,2,3,it Inter,1.3,1.6,54.0,,Lars Stindl,4-2-3-1,Danny Makkelie,Match Report,,10.0,5.0,18.2,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,8800.0,533.0,41.0,575.0,685.0,5.0,Monchengladbach
2020-12-05,15:30,Bundesliga,Matchweek 10,Sat,Away,D,2,2,Freiburg,1.5,3.6,61.0,,Lars Stindl,4-2-3-1,Tobias Stieler,Match Report,,12.0,4.0,19.2,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,8718.0,568.0,56.0,625.0,740.0,9.0,Monchengladbach
2020-12-09,21:00,Champions Lg,Group stage,Wed,Away,L,0,2,es Real Madrid,1.0,2.8,37.0,,Lars Stindl,4-2-3-1,Björn Kuipers,Match Report,,7.0,1.0,17.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,6495.0,423.0,36.0,461.0,559.0,6.0,Monchengladbach
2020-12-12,15:30,Bundesliga,Matchweek 11,Sat,Home,D,1,1,Hertha BSC,1.7,0.4,55.0,,Breel Embolo,4-2-3-1,Robert Hartmann,Match Report,,16.0,3.0,17.6,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6141.0,428.0,63.0,492.0,585.0,10.0,Monchengladbach
2020-12-15,18:30,Bundesliga,Matchweek 12,Tue,Away,D,3,3,Eint Frankfurt,1.4,1.9,60.0,,Lars Stindl,4-2-3-1,Benjamin Cortus,Match Report,,7.0,4.0,21.4,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,7457.0,492.0,58.0,553.0,653.0,7.0,Monchengladbach
2020-12-19,15:30,Bundesliga,Matchweek 13,Sat,Home,L,1,2,Hoffenheim,1.9,2.1,48.0,,Lars Stindl,4-2-3-1,Frank Willenborg,Match Report,,14.0,4.0,21.4,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6932.0,417.0,64.0,482.0,584.0,10.0,Monchengladbach
2020-12-22,20:45,DFB-Pokal,Second round,Tue,Away,W,5,0,Elversberg,,,72.0,,Lars Stindl,4-2-3-1,Markus Schmidt,Match Report,,19.0,10.0,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,,,,,,,Monchengladbach
2021-01-02,15:30,Bundesliga,Matchweek 14,Sat,Away,W,1,0,Arminia,2.5,0.9,58.0,,Lars Stindl,4-2-3-1,Sascha Stegemann,Match Report,,24.0,6.0,17.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8402.0,531.0,54.0,590.0,721.0,12.0,Monchengladbach
2021-01-08,20:30,Bundesliga,Matchweek 15,Fri,Home,W,3,2,Bayern Munich,1.2,1.5,33.0,,Lars Stindl,4-4-2,Harm Osmers,Match Report,,8.0,4.0,17.4,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,5062.0,335.0,44.0,382.0,516.0,3.0,Monchengladbach
2021-01-16,18:30,Bundesliga,Matchweek 16,Sat,Away,D,2,2,Stuttgart,1.4,2.0,40.0,,Lars Stindl,4-2-3-1,Felix Brych,Match Report,,7.0,4.0,19.8,0.0,1.0,1.0,6.0,4.0,0.0,1.0,0.0,6316.0,411.0,34.0,445.0,569.0,4.0,Monchengladbach
2021-01-19,18:30,Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,0.6,1.1,60.0,,Yann Sommer,4-2-3-1,Martin Petersen,Match Report,,11.0,6.0,18.1,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,8829.0,595.0,51.0,649.0,745.0,4.0,Monchengladbach
2021-01-22,20:30,Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,2.0,1.7,43.0,,Lars Stindl,3-4-1-2,Manuel Gräfe,Match Report,,10.0,7.0,14.9,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,6531.0,446.0,41.0,487.0,603.0,12.0,Monchengladbach
2021-01-30,15:30,Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,0.9,0.8,57.0,,Yann Sommer,4-4-2,Bastian Dankert,Match Report,,14.0,4.0,14.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9234.0,595.0,50.0,647.0,746.0,7.0,Monchengladbach
2021-02-03,20:45,DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,,,51.0,,Lars Stindl,4-4-2,Daniel Siebert,Match Report,,12.0,4.0,,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,Monchengladbach
2021-02-06,18:30,Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,0.5,0.7,64.0,,Lars Stindl,4-2-3-1,Christian Dingert,Match Report,,10.0,2.0,18.7,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,10235.0,709.0,44.0,756.0,842.0,7.0,Monchengladbach
2021-02-14,18:00,Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,0.6,0.9,45.0,,Lars Stindl,4-2-3-1,Tobias Stieler,Match Report,,11.0,3.0,21.3,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,5789.0,444.0,43.0,488.0,625.0,7.0,Monchengladbach
2021-02-20,15:30,Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,0.9,0.6,68.0,,Lars Stindl,3-5-2,Markus Schmidt,Match Report,,12.0,4.0,16.1,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,9795.0,628.0,55.0,689.0,779.0,12.0,Monchengladbach
2021-02-24,21:00,Champions Lg,Round of 16,Wed,Home,L,0,2,eng Manchester City,0.4,1.6,40.0,,Lars Stindl,4-3-3,Artur Soares Dias,Match Report,Leg 1 of 2,3.0,1.0,19.6,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,7258.0,502.0,34.0,538.0,626.0,5.0,Monchengladbach
2021-02-27,18:30,Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,1.4,1.6,34.0,,Yann Sommer,3-1-4-2,Manuel Gräfe,Match Report,,4.0,1.0,18.6,0.0,1.0,1.0,9.0,6.0,0.0,0.0,0.0,4527.0,301.0,67.0,369.0,505.0,6.0,Monchengladbach
2021-03-02,20:45,DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,,,54.0,,Lars Stindl,4-2-3-1,Sascha Stegemann,Match Report,,16.0,5.0,,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,Monchengladbach
2021-03-06,15:30,Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,0.5,1.4,43.0,,Yann Sommer,4-2-3-1,Daniel Siebert,Match Report,,8.0,3.0,17.8,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6431.0,425.0,43.0,470.0,591.0,6.0,Monchengladbach
2021-03-12,20:30,Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,3.1,1.4,64.0,,Lars Stindl,4-2-3-1,Sven Jablonski,Match Report,,25.0,7.0,16.6,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10176.0,647.0,49.0,701.0,812.0,9.0,Monchengladbach
2021-03-16,20:00,Champions Lg,Round of 16,Tue,Away,L,0,2,eng Manchester City,0.3,1.4,33.0,,Lars Stindl,4-2-3-1,Sergey Karasev,Match Report,Leg 2 of 2; Manchester City won,6.0,3.0,19.7,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,5642.0,404.0,25.0,431.0,525.0,9.0,Monchengladbach
2021-03-20,18:30,Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,2.4,0.2,70.0,,Lars Stindl,4-2-3-1,Tobias Stieler,Match Report,,21.0,7.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11213.0,725.0,56.0,783.0,869.0,12.0,Monchengladbach
2021-04-03,20:30,Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,1.5,1.7,48.0,,Lars Stindl,4-2-3-1,Christian Dingert,Match Report,,19.0,6.0,20.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,5714.0,477.0,47.0,527.0,661.0,7.0,Monchengladbach
2021-04-10,15:30,Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,1.3,1.8,38.0,,Lars Stindl,3-4-3,Patrick Ittrich,Match Report,,6.0,3.0,21.3,0.0,1.0,1.0,7.0,5.0,0.0,0.0,0.0,5158.0,339.0,35.0,376.0,496.0,8.0,Monchengladbach
2021-04-17,15:30,Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,2.3,0.7,37.0,,Matthias Ginter,4-4-2,Deniz Aytekin,Match Report,,21.0,4.0,16.3,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,4862.0,316.0,48.0,366.0,473.0,10.0,Monchengladbach
2021-04-21,20:30,Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,0.9,2.3,45.0,,Matthias Ginter,4-4-2,Daniel Siebert,Match Report,,6.0,2.0,15.5,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,6140.0,409.0,48.0,460.0,571.0,7.0,Monchengladbach
2021-04-25,18:00,Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,3.5,0.7,62.0,,Yann Sommer,3-4-1-2,Robert Hartmann,Match Report,,19.0,11.0,16.6,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,9432.0,640.0,30.0,671.0,776.0,17.0,Monchengladbach
2021-05-08,18:30,Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,1.1,3.0,43.0,,Yann Sommer,4-4-2,Tobias Stieler,Match Report,,14.0,3.0,20.1,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,6798.0,457.0,42.0,499.0,601.0,9.0,Monchengladbach
2021-05-15,15:30,Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,0.5,0.6,50.0,,Lars Stindl,4-2-3-1,Sascha Stegemann,Match Report,,9.0,4.0,19.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,7349.0,529.0,50.0,581.0,689.0,21.0,Monchengladbach
2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,1.8,1.9,54.0,100.0,Lars Stindl,3-4-1-2,Felix Brych,Match Report,,16.0,8.0,16.5,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,8440.0,542.0,55.0,601.0,702.0,12.0,Monchengladbach
2020-09-13,15:30,DFB-Pokal,First round,Sun,Away,W,1,0,Hansa Rostock,,,54.0,7500.0,Gonzalo Castro,3-4-3,Felix Zwayer,Match Report,,17.0,6.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,Stuttgart
2020-09-19,15:30,Bundesliga,Matchweek 1,Sat,Home,L,2,3,Freiburg,2.6,1.9,63.0,7123.0,Gonzalo Castro,3-1-4-2,Benjamin Cortus,Match Report,,26.0,6.0,18.6,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,8890.0,547.0,54.0,601.0,719.0,9.0,Stuttgart
2020-09-26,15:30,Bundesliga,Matchweek 2,Sat,Away,W,4,1,Mainz 05,2.6,1.3,51.0,3403.0,Gonzalo Castro,3-1-4-2,Daniel Schlager,Match Report,,15.0,7.0,12.9,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7119.0,438.0,47.0,485.0,611.0,13.0,Stuttgart
2020-10-03,15:30,Bundesliga,Matchweek 3,Sat,Home,D,1,1,Leverkusen,0.8,1.5,48.0,9500.0,Gonzalo Castro,3-1-4-2,Robert Hartmann,Match Report,,12.0,2.0,21.6,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,6543.0,416.0,54.0,471.0,581.0,8.0,Stuttgart
2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Away,W,2,0,Hertha BSC,1.3,1.1,37.0,4000.0,Gonzalo Castro,3-4-3,Harm Osmers,Match Report,,7.0,2.0,20.1,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,4551.0,298.0,56.0,355.0,476.0,7.0,Stuttgart
2020-10-23,20:30,Bundesliga,Matchweek 5,Fri,Home,D,1,1,Köln,0.8,2.2,57.0,,Gonzalo Castro,3-4-3,Guido Winkmann,Match Report,,8.0,4.0,20.3,2.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,8719.0,545.0,46.0,592.0,697.0,19.0,Stuttgart
2020-10-30,20:30,Bundesliga,Matchweek 6,Fri,Away,D,1,1,Schalke 04,1.6,0.6,54.0,,Gonzalo Castro,3-1-4-2,Benjamin Brand,Match Report,,19.0,7.0,20.8,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,7371.0,465.0,54.0,519.0,639.0,21.0,Stuttgart
2020-11-07,15:30,Bundesliga,Matchweek 7,Sat,Home,D,2,2,Eint Frankfurt,2.0,3.2,41.0,,Gonzalo Castro,3-1-4-2,Sascha Stegemann,Match Report,,14.0,4.0,19.9,0.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,5049.0,305.0,59.0,366.0,498.0,14.0,Stuttgart
2020-11-21,15:30,Bundesliga,Matchweek 8,Sat,Away,D,3,3,Hoffenheim,1.6,1.7,57.0,,Gonzalo Castro,3-4-3,Daniel Siebert,Match Report,,22.0,8.0,16.2,0.0,0.0,0.0,8.0,5.0,0.0,1.0,0.0,7879.0,502.0,58.0,561.0,682.0,20.0,Stuttgart
2020-11-28,15:30,Bundesliga,Matchweek 9,Sat,Home,L,1,3,Bayern Munich,1.2,0.9,43.0,,Gonzalo Castro,3-4-3,Harm Osmers,Match Report,,15.0,4.0,18.7,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,6110.0,407.0,44.0,458.0,583.0,12.0,Stuttgart
2020-12-06,15:30,Bundesliga,Matchweek 10,Sun,Away,W,2,1,Werder Bremen,2.2,0.7,46.0,,Gonzalo Castro,3-1-4-2,Frank Willenborg,Match Report,,10.0,5.0,19.8,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,6198.0,481.0,40.0,522.0,649.0,13.0,Stuttgart
2020-12-12,15:30,Bundesliga,Matchweek 11,Sat,Away,W,5,1,Dortmund,3.1,0.9,29.0,,Marc-Oliver Kempf,3-1-4-2,Christian Dingert,Match Report,,17.0,9.0,19.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,3888.0,280.0,32.0,315.0,443.0,13.0,Stuttgart
2020-12-15,20:30,Bundesliga,Matchweek 12,Tue,Home,D,2,2,Union Berlin,2.0,0.7,62.0,,Gonzalo Castro,3-1-4-2,Sascha Stegemann,Match Report,,14.0,5.0,13.2,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,7727.0,490.0,57.0,551.0,648.0,5.0,Stuttgart
2020-12-20,18:00,Bundesliga,Matchweek 13,Sun,Away,L,0,1,Wolfsburg,1.2,1.4,52.0,,Marc-Oliver Kempf,4-2-3-1,Florian Badstübner,Match Report,,9.0,2.0,13.4,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6520.0,460.0,59.0,522.0,623.0,7.0,Stuttgart
2020-12-23,20:45,DFB-Pokal,Second round,Wed,Home,W,1,0,Freiburg,,,54.0,,Gonzalo Castro,3-1-4-2,Felix Brych,Match Report,,13.0,8.0,,,0.0,0.0,5.0,5.0,1.0,0.0,0.0,,,,,,,Stuttgart
2021-01-02,20:30,Bundesliga,Matchweek 14,Sat,Home,L,0,1,RB Leipzig,0.9,2.8,45.0,,Gonzalo Castro,4-3-3,Christian Dingert,Match Report,,10.0,1.0,15.6,0.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,6874.0,439.0,57.0,498.0,611.0,13.0,Stuttgart
2021-01-10,15:30,Bundesliga,Matchweek 15,Sun,Away,W,4,1,Augsburg,3.5,1.0,57.0,,Gonzalo Castro,3-4-3,Daniel Schlager,Match Report,,25.0,9.0,17.3,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,7542.0,497.0,52.0,551.0,660.0,17.0,Stuttgart
2021-01-16,18:30,Bundesliga,Matchweek 16,Sat,Home,D,2,2,M'Gladbach,2.0,1.4,60.0,,Gonzalo Castro,3-5-2,Felix Brych,Match Report,,18.0,5.0,16.8,0.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,9995.0,617.0,59.0,676.0,786.0,19.0,Stuttgart
2021-01-20,20:30,Bundesliga,Matchweek 17,Wed,Away,L,0,3,Arminia,1.4,1.8,65.0,,Marc-Oliver Kempf,3-4-3,Robert Hartmann,Match Report,,10.0,3.0,19.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,10126.0,618.0,44.0,663.0,761.0,8.0,Stuttgart
2021-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,L,1,2,Freiburg,3.1,1.3,60.0,,Gonzalo Castro,3-4-3,Tobias Stieler,Match Report,,24.0,8.0,22.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,7169.0,478.0,59.0,538.0,656.0,20.0,Stuttgart
2021-01-29,20:30,Bundesliga,Matchweek 19,Fri,Home,W,2,0,Mainz 05,0.9,0.4,52.0,,Gonzalo Castro,3-4-3,Frank Willenborg,Match Report,,11.0,3.0,16.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,6541.0,389.0,58.0,450.0,588.0,18.0,Stuttgart
2021-02-03,20:45,DFB-Pokal,Round of 16,Wed,Home,L,1,2,M'Gladbach,,,49.0,,Wataru Endo,3-4-3,Daniel Siebert,Match Report,,15.0,3.0,,,0.0,0.0,4.0,2.0,0.0,0.0,0.0,,,,,,,Stuttgart
2021-02-06,15:30,Bundesliga,Matchweek 20,Sat,Away,L,2,5,Leverkusen,1.7,4.1,45.0,,Wataru Endo,3-4-3,Sven Jablonski,Match Report,,13.0,7.0,13.9,1.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,5850.0,362.0,52.0,417.0,530.0,9.0,Stuttgart
2021-02-13,15:30,Bundesliga,Matchweek 21,Sat,Home,D,1,1,Hertha BSC,1.0,1.3,51.0,,Wataru Endo,3-4-3,Harm Osmers,Match Report,,11.0,3.0,17.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7049.0,463.0,44.0,507.0,629.0,15.0,Stuttgart
2021-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,W,1,0,Köln,0.6,0.8,47.0,,Gonzalo Castro,3-4-3,Benjamin Cortus,Match Report,,9.0,3.0,17.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7108.0,474.0,48.0,526.0,617.0,6.0,Stuttgart
